,dept_id,dept_name,dept_head,employee_id,age,gender,marital_status,avg_monthly_hrs,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
202,D00-SS,Sales,Edward J Bayley,109158,27,Female,Married,224.0,0.0,0.624088,6,0.0,medium,0.222526,Employed,3.0
203,D00-ENG,Engineering,Sushant Raghunathan K,114890,40,Male,Married,169.0,0.0,0.588568,6,0.0,low,0.277802,Employed,4.0
204,D00-SP,Support,Amelia Westray,116702,32,Female,Married,132.0,1.0,0.385922,4,0.0,medium,0.615468,Employed,5.0
205,D00-UKN,Unknown,Unknown,126835,25,Female,Unmarried,129.0,0.0,0.508282,2,0.0,low,0.485223,Left,3.0
206,D00-ENG,Engineering,Sushant Raghunathan K,114163,22,Male,Unmarried,156.0,0.0,0.463227,2,0.0,medium,0.442458,Left,3.0
207,D00-MN,Management,Ellie Trafton,100731,50,Male,Married,134.0,0.0,0.755396,5,0.0,high,0.629424,Employed,3.0
208,D00-SP,Support,Amelia Westray,119995,44,Female,Married,133.0,0.0,0.890779,4,0.0,medium,0.28178,Employed,6.0
209,D00-ENG,Engineering,Sushant Raghunathan K,111433,27,Female,Married,251.0,0.0,0.807688,6,0.0,low,0.0926197,Left,4.0
210,D00-AD,Admin,Evelyn Tolson,101811,50,Male,Married,165.0,0.0,0.538664,4,0.0,low,0.658007,Employed,3.0
211,D00-SS,Sales,Edward J Bayley,116804,51,Male,Married,176.0,1.0,0.946173,5,0.0,low,0.18275,Employed,4.0
212,D00-SS,Sales,Edward J Bayley,119761,52,Male,Married,200.0,0.0,0.937844,5,0.0,medium,0.710721,Employed,3.0
213,D00-ENG,Engineering,Sushant Raghunathan K,103244,41,Male,Married,251.0,0.0,0.904119,4,0.0,medium,0.867239,Left,5.0
214,D00-TP,Temp,Micheal Zachrey,108823,29,Male,Unmarried,108.0,0.0,0.0,2,0.0,low,0.0,Employed,0.0
215,D00-SS,Sales,Edward J Bayley,123989,22,Female,Unmarried,257.0,0.0,0.971011,5,0.0,low,0.829357,Left,6.0
216,D00-IT,IT,Henry Adey,113383,24,Female,Unmarried,263.0,0.0,0.886998,5,0.0,low,0.13792,Left,4.0
217,D00-FN,Finance,Aanchal J,103869,22,Male,Unmarried,262.0,0.0,0.950989,4,0.0,medium,0.860237,Left,6.0
218,D00-IT,IT,Henry Adey,113352,51,Male,Married,266.0,0.0,0.603819,5,0.0,low,0.165847,Employed,7.0
219,D00-SP,Support,Amelia Westray,109993,44,Female,Married,265.0,0.0,0.562378,5,0.0,low,0.846249,Employed,3.0
220,D00-PD,Product,Darcy Staines,106961,42,Male,Married,180.0,0.0,0.759716,4,0.0,high,0.574609,Employed,3.0
221,D00-IT,IT,Henry Adey,115882,29,Male,Unmarried,240.0,0.0,0.896967,5,0.0,medium,0.938703,Left,5.0
222,D00-FN,Finance,Aanchal J,106005,24,Female,Unmarried,171.0,0.0,0.492071,2,0.0,medium,0.369301,Employed,3.0
223,D00-MT,Marketing,Reuben Swann,119784,22,Female,Unmarried,215.0,0.0,0.484262,3,0.0,low,0.920329,Employed,3.0
224,D00-ENG,Engineering,Sushant Raghunathan K,111869,25,Female,Unmarried,198.0,1.0,0.7227253766623767,4,0.0,low,0.614699,Employed,3.0
225,D00-SS,Sales,Edward J Bayley,118398,55,Male,Married,250.0,0.0,0.962093,5,0.0,low,0.7995,Left,5.0
226,D00-PR,Procurement,Louie Viles,107767,43,Male,Married,174.0,1.0,0.634783,5,0.0,medium,0.208138,Employed,5.0
227,D00-SS,Sales,Edward J Bayley,110740,27,Male,Unmarried,143.0,0.0,0.661336,3,0.0,medium,0.679223,Employed,3.0
228,D00-SS,Sales,Edward J Bayley,105807,24,Male,Unmarried,136.0,0.0,0.688041,4,0.0,medium,0.684866,Employed,2.0
229,D00-SP,Support,Amelia Westray,116189,23,Male,Unmarried,208.0,0.0,0.765216,4,0.0,medium,1.0,Employed,2.0
230,D00-SS,Sales,Edward J Bayley,108564,45,Male,Married,248.0,0.0,0.864981,5,0.0,low,0.832253,Left,5.0
231,D00-SS,Sales,Edward J Bayley,127703,25,Female,Unmarried,156.0,0.0,0.419956,2,0.0,low,0.38645,Left,3.0
232,D00-PD,Product,Darcy Staines,105679,29,Female,Married,264.0,0.0,0.498113,5,0.0,medium,0.9138,Employed,4.0
233,D00-ENG,Engineering,Sushant Raghunathan K,145444,32,Female,Married,231.0,0.0,0.52869,4,0.0,low,0.584036,Employed,3.0
234,D00-ENG,Engineering,Sushant Raghunathan K,120087,22,Female,Unmarried,132.0,0.0,0.475424,2,0.0,medium,0.323395,Left,3.0
235,D00-SS,Sales,Edward J Bayley,148842,42,Male,Married,232.0,0.0,0.436913,5,0.0,medium,0.664634,Employed,4.0
236,D00-SS,Sales,Edward J Bayley,104782,42,Male,Married,227.0,0.0,0.917061,5,0.0,medium,0.394422,Employed,5.0
237,D00-ENG,Engineering,Sushant Raghunathan K,102486,24,Female,Unmarried,183.0,0.0,0.999808,2,0.0,low,0.777812,Employed,2.0
238,D00-SS,Sales,Edward J Bayley,136410,48,Male,Married,176.0,0.0,0.947957,5,0.0,medium,0.857633,Employed,3.0
239,D00-PD,Product,Darcy Staines,125918,24,Female,Unmarried,220.0,0.0,0.983498,4,0.0,low,0.756659,Left,5.0
240,D00-SS,Sales,Edward J Bayley,101164,27,Male,Unmarried,211.0,0.0,0.527771,3,0.0,medium,0.938705,Employed,7.0
241,D00-SS,Sales,Edward J Bayley,105584,42,Male,Married,287.0,0.0,0.809641,5,0.0,low,0.086102,Left,4.0
242,D00-SP,Support,Amelia Westray,111746,47,Male,Married,253.0,0.0,0.514769,6,0.0,medium,0.618344,Employed,4.0
243,D00-IT,IT,Henry Adey,112914,24,Male,Unmarried,151.0,0.0,0.579692,2,0.0,low,0.401741,Left,3.0
244,D00-SP,Support,Amelia Westray,105967,26,Female,Married,172.0,0.0,0.794587,5,0.0,medium,0.613614,Employed,4.0
245,D00-FN,Finance,Aanchal J,114151,52,Male,Married,135.0,0.0,0.467866,2,0.0,medium,0.398806,Left,3.0
246,D00-SP,Support,Amelia Westray,104619,24,Female,Unmarried,257.0,1.0,0.581388,2,0.0,low,0.294889,Employed,6.0
247,D00-ENG,Engineering,Sushant Raghunathan K,108694,33,Male,Married,139.0,1.0,0.711504,6,0.0,medium,0.988189,Employed,5.0
248,D00-SP,Support,Amelia Westray,108364,28,Male,Unmarried,260.0,1.0,0.820581,3,0.0,medium,0.667677,Employed,4.0
249,D00-PR,Procurement,Louie Viles,106202,45,Male,Married,173.0,0.0,0.916356,5,0.0,low,0.921224,Employed,3.0
250,D00-ENG,Engineering,Sushant Raghunathan K,118588,24,Female,Unmarried,147.0,0.0,0.522608,2,0.0,medium,0.362178,Left,3.0
251,D00-SS,Sales,Edward J Bayley,112349,46,Female,Married,222.0,0.0,0.653902,4,0.0,medium,0.66209,Employed,4.0
252,D00-SS,Sales,Edward J Bayley,119555,27,Female,Married,243.0,0.0,0.717037,6,0.0,medium,0.905453,Employed,3.0
253,D00-ENG,Engineering,Sushant Raghunathan K,113161,28,Male,Unmarried,143.0,0.0,0.481751,3,0.0,medium,0.550337,Employed,2.0
254,D00-ENG,Engineering,Sushant Raghunathan K,104509,26,Male,Unmarried,110.0,0.0,0.903709,3,0.0,medium,0.237322,Employed,4.0
255,D00-SS,Sales,Edward J Bayley,103421,26,Male,Unmarried,220.0,0.0,0.628206,3,1.0,low,0.918686,Employed,7.0
256,D00-PD,Product,Darcy Staines,119249,38,Male,Married,251.0,0.0,0.985601,5,0.0,low,0.917654,Employed,4.0
257,D00-ENG,Engineering,Sushant Raghunathan K,109878,50,Male,Married,173.0,0.0,0.437241,5,0.0,medium,0.428707,Employed,5.0
258,D00-MN,Management,Ellie Trafton,103611,26,Male,Unmarried,166.0,1.0,0.690199,3,0.0,low,0.610741,Employed,3.0
259,D00-SS,Sales,Edward J Bayley,113560,30,Male,Married,228.0,0.0,0.641035,5,0.0,medium,0.935676,Employed,3.0
260,D00-SS,Sales,Edward J Bayley,113915,25,Female,Unmarried,232.0,0.0,0.753922,3,0.0,low,0.666411,Employed,3.0
261,D00-SS,Sales,Edward J Bayley,100499,53,Male,Married,163.0,0.0,0.897918,4,0.0,medium,0.562758,Employed,3.0
262,D00-SS,Sales,Edward J Bayley,103824,42,Male,Married,173.0,0.0,0.467431,6,0.0,medium,0.33751,Employed,7.0
263,D00-PR,Procurement,Louie Viles,112930,36,Female,Married,213.0,0.0,0.53609,6,0.0,medium,0.20198,Employed,3.0
264,D00-SS,Sales,Edward J Bayley,108458,46,Female,Married,142.0,0.0,0.625659,4,0.0,medium,0.573383,Employed,4.0
265,D00-SS,Sales,Edward J Bayley,101294,27,Male,Unmarried,156.0,1.0,0.543483,3,0.0,medium,0.603757,Employed,3.0
266,D00-SS,Sales,Edward J Bayley,109170,28,Male,Unmarried,227.0,0.0,0.710672301578354,4,0.0,low,0.441513,Employed,3.0
267,D00-ENG,Engineering,Sushant Raghunathan K,105198,41,Male,Married,227.0,1.0,0.5772,4,0.0,low,0.657096,Employed,4.0
268,D00-SS,Sales,Edward J Bayley,113407,30,Male,Married,172.0,1.0,0.86957,4,0.0,medium,0.817841,Employed,3.0
269,D00-SP,Support,Amelia Westray,109963,48,Male,Married,300.0,1.0,0.853481,6,0.0,low,0.0681599,Left,5.0
270,D00-SS,Sales,Edward J Bayley,114250,26,Female,Married,168.0,1.0,0.730316,5,0.0,low,0.783487,Employed,4.0
271,D00-PD,Product,Darcy Staines,103150,47,Female,Married,151.0,0.0,0.719523343832021,5,0.0,medium,0.995995,Employed,3.0
272,D00-ENG,Engineering,Sushant Raghunathan K,113689,30,Male,Married,197.0,0.0,0.602153,5,0.0,low,0.236961,Employed,4.0
273,D00-MT,Marketing,Reuben Swann,109668,26,Male,Unmarried,112.0,0.0,0.575934,2,0.0,medium,0.446114,Employed,3.0
274,D00-SS,Sales,Edward J Bayley,117858,49,Female,Married,222.0,0.0,0.739968,4,0.0,low,0.583703,Employed,3.0
275,D00-SS,Sales,Edward J Bayley,119664,23,Male,Unmarried,162.0,1.0,0.948158,3,0.0,low,0.706312,Employed,3.0
276,D00-ENG,Engineering,Sushant Raghunathan K,117477,32,Male,Married,237.0,0.0,0.548864,5,0.0,low,0.871685,Employed,3.0
277,D00-ENG,Engineering,Sushant Raghunathan K,114579,27,Female,Married,217.0,1.0,1.0,5,0.0,low,0.499649,Employed,2.0
278,D00-AD,Admin,Evelyn Tolson,111857,54,Male,Married,140.0,0.0,0.816348,4,0.0,low,0.620522,Employed,3.0
279,D00-SP,Support,Amelia Westray,107560,26,Male,Unmarried,230.0,0.0,0.797843,3,0.0,medium,0.588246,Employed,3.0
280,D00-ENG,Engineering,Sushant Raghunathan K,117946,24,Female,Unmarried,145.0,0.0,0.507109,2,0.0,low,0.353699,Left,3.0
281,D00-IT,IT,Henry Adey,108665,22,Female,Unmarried,148.0,0.0,0.623268,3,0.0,medium,0.5403,Employed,3.0
282,D00-SS,Sales,Edward J Bayley,101704,23,Male,Unmarried,168.0,0.0,0.58912,4,0.0,low,0.475902,Employed,2.0
283,D00-UKN,Unknown,Unknown,115914,43,Female,Married,256.0,0.0,0.622816,4,0.0,low,0.723908,Employed,3.0
284,D00-SS,Sales,Edward J Bayley,113748,29,Male,Unmarried,154.0,0.0,0.619728,3,0.0,medium,0.568666,Employed,2.0
285,D00-SP,Support,Amelia Westray,110470,45,Male,Married,154.0,0.0,0.594949,5,0.0,low,0.911103,Employed,3.0
286,D00-SS,Sales,Edward J Bayley,117213,31,Male,Married,198.0,0.0,0.478881,4,0.0,medium,0.953008,Employed,7.0
287,D00-PD,Product,Darcy Staines,106813,48,Male,Married,132.0,0.0,1.0,4,0.0,medium,1.0,Employed,2.0
288,D00-SP,Support,Amelia Westray,108462,28,Male,Unmarried,153.0,0.0,0.524526,2,0.0,low,0.34599,Left,3.0
289,D00-SS,Sales,Edward J Bayley,119746,24,Female,Unmarried,141.0,0.0,0.45918,2,0.0,low,0.438866,Left,3.0
290,D00-IT,IT,Henry Adey,112891,29,Male,Unmarried,193.0,1.0,0.356863,3,0.0,low,0.290668,Employed,3.0
291,D00-ENG,Engineering,Sushant Raghunathan K,125520,45,Female,Married,262.0,1.0,0.913076,6,0.0,low,0.103638,Left,4.0
292,D00-AD,Admin,Evelyn Tolson,119921,24,Male,Unmarried,253.0,0.0,0.870794,3,0.0,low,0.523738,Employed,2.0
293,D00-PD,Product,Darcy Staines,113411,30,Male,Married,210.0,0.0,0.927924,4,0.0,low,0.598533,Employed,3.0
294,D00-IT,IT,Henry Adey,107372,26,Male,Unmarried,170.0,0.0,0.727618,4,0.0,low,0.883729,Employed,2.0
295,D00-ENG,Engineering,Sushant Raghunathan K,115994,23,Female,Unmarried,150.0,1.0,0.926249,3,0.0,medium,0.536526,Employed,2.0
296,D00-SP,Support,Amelia Westray,121045,24,Female,Unmarried,145.0,0.0,0.552856,2,0.0,low,0.412152,Left,3.0
297,D00-SP,Support,Amelia Westray,102207,22,Male,Unmarried,163.0,0.0,0.7231704095688749,3,0.0,low,0.584948,Employed,2.0
298,D00-SS,Sales,Edward J Bayley,118115,46,Male,Married,260.0,0.0,0.765784,5,0.0,low,0.711329,Employed,3.0
299,D00-ENG,Engineering,Sushant Raghunathan K,104407,48,Male,Married,205.0,0.0,0.866407,4,0.0,medium,0.763966,Employed,4.0
300,D00-SS,Sales,Edward J Bayley,115004,29,Male,Unmarried,250.0,0.0,0.690363,3,0.0,medium,0.268557,Employed,5.0
301,D00-IT,IT,Henry Adey,114842,24,Male,Unmarried,180.0,0.0,0.463153,4,0.0,low,0.882368,Employed,2.0
302,D00-SP,Support,Amelia Westray,118540,36,Male,Married,166.0,0.0,0.54357,5,0.0,medium,0.452499,Employed,2.0
303,D00-MT,Marketing,Reuben Swann,114680,24,Male,Unmarried,145.0,0.0,0.514802,2,0.0,low,0.491658,Left,3.0
304,D00-SS,Sales,Edward J Bayley,104025,33,Male,Married,234.0,0.0,0.710672301578354,4,0.0,medium,0.802786,Employed,3.0
305,D00-ENG,Engineering,Sushant Raghunathan K,116434,42,Male,Married,248.0,0.0,0.896041,5,0.0,medium,0.928786,Left,5.0
306,D00-SS,Sales,Edward J Bayley,118157,29,Male,Unmarried,207.0,1.0,0.918958,3,0.0,low,0.753975,Employed,4.0
307,D00-ENG,Engineering,Sushant Raghunathan K,109180,38,Male,Married,196.0,0.0,0.977555,4,0.0,low,0.24849,Employed,5.0
308,D00-ENG,Engineering,Sushant Raghunathan K,119867,23,Female,Unmarried,257.0,1.0,0.7227253766623767,4,0.0,low,0.930248,Employed,3.0
309,D00-PD,Product,Darcy Staines,117103,51,Male,Married,173.0,0.0,0.7008,4,0.0,medium,0.589414,Employed,3.0
310,D00-SP,Support,Amelia Westray,112827,32,Male,Married,258.0,0.0,0.855049,5,0.0,low,0.889621,Left,5.0
311,D00-SP,Support,Amelia Westray,100266,46,Male,Married,191.0,0.0,0.606289,4,0.0,low,0.964772,Employed,3.0
312,D00-PD,Product,Darcy Staines,100513,48,Female,Married,156.0,0.0,0.649564,5,0.0,low,0.809893,Employed,2.0
313,D00-ENG,Engineering,Sushant Raghunathan K,104489,54,Male,Married,286.0,0.0,0.961879,6,0.0,medium,0.0886646,Left,4.0
314,D00-IT,IT,Henry Adey,107058,42,Male,Married,274.0,0.0,0.469822,5,0.0,medium,0.99811,Employed,4.0
315,D00-SS,Sales,Edward J Bayley,100798,46,Male,Married,268.0,1.0,0.808787,5,0.0,medium,0.533709,Employed,3.0
316,D00-FN,Finance,Aanchal J,103183,42,Female,Married,180.0,0.0,0.718499,5,0.0,low,0.681781,Employed,3.0
317,D00-ENG,Engineering,Sushant Raghunathan K,113865,31,Male,Married,215.0,0.0,0.76248,5,0.0,low,0.206757,Employed,4.0
318,D00-ENG,Engineering,Sushant Raghunathan K,118513,30,Male,Married,257.0,0.0,0.914503,4,0.0,high,0.606451,Employed,2.0
319,D00-MT,Marketing,Reuben Swann,118151,43,Female,Married,161.0,0.0,0.955893,4,0.0,low,0.733583,Employed,3.0
320,D00-MT,Marketing,Reuben Swann,119125,24,Female,Unmarried,191.0,0.0,0.546501,3,0.0,medium,0.737499,Employed,4.0
321,D00-SP,Support,Amelia Westray,103766,23,Male,Unmarried,204.0,0.0,0.86822,3,0.0,low,0.805957,Employed,3.0
322,D00-SS,Sales,Edward J Bayley,115547,52,Female,Married,141.0,1.0,0.943619,6,0.0,low,0.196958,Employed,3.0
323,D00-ENG,Engineering,Sushant Raghunathan K,122441,41,Female,Married,271.0,0.0,0.799375,6,0.0,medium,0.144235,Left,4.0
324,D00-IT,IT,Henry Adey,113054,27,Female,Married,208.0,0.0,0.607462,5,0.0,low,0.574724,Employed,3.0
325,D00-ENG,Engineering,Sushant Raghunathan K,115386,24,Female,Unmarried,192.0,0.0,0.964393,4,0.0,low,0.592935,Employed,3.0
326,D00-IT,IT,Henry Adey,112118,30,Female,Married,161.0,0.0,0.785617,4,0.0,low,0.666779,Employed,6.0
327,D00-FN,Finance,Aanchal J,105344,25,Female,Unmarried,181.0,0.0,0.715062,3,0.0,medium,0.441095,Employed,3.0
328,D00-ENG,Engineering,Sushant Raghunathan K,118832,41,Female,Married,145.0,0.0,0.956025,4,0.0,medium,0.683964,Employed,3.0
329,D00-ENG,Engineering,Sushant Raghunathan K,107249,40,Male,Married,167.0,1.0,0.491656,4,0.0,low,0.868414,Employed,3.0
330,D00-SP,Support,Amelia Westray,119736,44,Male,Married,228.0,1.0,0.841945,5,0.0,low,0.926102,Left,5.0
331,D00-SS,Sales,Edward J Bayley,125513,22,Female,Unmarried,245.0,0.0,0.894532,5,0.0,low,0.862534,Left,5.0
332,D00-SS,Sales,Edward J Bayley,101667,52,Female,Married,195.0,0.0,0.961188,4,0.0,medium,0.781206,Employed,3.0
333,D00-SS,Sales,Edward J Bayley,145462,22,Female,Unmarried,210.0,0.0,0.736896,2,0.0,medium,0.685204,Employed,2.0
334,D00-SP,Support,Amelia Westray,118361,28,Male,Unmarried,274.0,0.0,0.878575,5,0.0,medium,0.79105,Left,6.0
335,D00-SP,Support,Amelia Westray,108909,45,Male,Married,252.0,0.0,0.7231704095688749,5,0.0,medium,0.870039,Employed,3.0
336,D00-ENG,Engineering,Sushant Raghunathan K,108028,22,Male,Unmarried,264.0,0.0,0.583058,2,0.0,low,0.649413,Left,4.0
337,D00-SS,Sales,Edward J Bayley,110631,47,Male,Married,306.0,0.0,0.83145,6,0.0,low,0.163924,Left,4.0
338,D00-UKN,Unknown,Unknown,101922,33,Female,Married,178.0,0.0,0.563325,4,0.0,medium,0.546087,Employed,3.0
339,D00-FN,Finance,Aanchal J,106266,23,Male,Unmarried,140.0,0.0,0.587382,3,0.0,medium,0.794487,Employed,3.0
340,D00-SS,Sales,Edward J Bayley,101595,28,Male,Unmarried,143.0,0.0,0.463822,2,0.0,low,0.404721,Left,3.0
341,D00-SS,Sales,Edward J Bayley,105313,23,Male,Unmarried,251.0,0.0,0.507167,2,0.0,medium,0.831089,Employed,3.0
342,D00-MN,Management,Ellie Trafton,115491,27,Male,Unmarried,217.0,0.0,0.7290698123827392,3,0.0,high,0.85331,Employed,3.0
343,D00-SS,Sales,Edward J Bayley,106853,47,Male,Married,159.0,0.0,0.651826,5,0.0,low,0.483543,Employed,4.0
344,D00-SS,Sales,Edward J Bayley,106923,23,Female,Unmarried,243.0,1.0,0.710672301578354,3,0.0,medium,0.561834,Employed,3.0
345,D00-PD,Product,Darcy Staines,103808,50,Male,Married,281.0,0.0,0.540866,6,0.0,medium,0.29682,Employed,3.0
346,D00-SP,Support,Amelia Westray,102576,26,Female,Married,142.0,0.0,0.661502,6,0.0,low,0.099552,Employed,5.0
347,D00-SP,Support,Amelia Westray,116003,25,Male,Unmarried,231.0,0.0,0.601963,3,0.0,low,0.834105,Employed,2.0
348,D00-PR,Procurement,Louie Viles,101536,22,Male,Unmarried,164.0,0.0,0.643403,3,0.0,medium,0.77883,Employed,4.0
349,D00-TP,Temp,Micheal Zachrey,119516,25,Male,Unmarried,56.0,0.0,0.0,1,0.0,medium,0.0,Employed,0.0
350,D00-SP,Support,Amelia Westray,119742,25,Male,Unmarried,160.0,0.0,0.906541,3,0.0,low,1.0,Employed,3.0
351,D00-UKN,Unknown,Unknown,117736,22,Male,Unmarried,146.0,1.0,0.459685,3,0.0,medium,0.388205,Employed,2.0
352,D00-SP,Support,Amelia Westray,119072,42,Female,Married,167.0,0.0,0.963249,4,0.0,low,1.0,Employed,4.0
353,D00-SS,Sales,Edward J Bayley,114243,38,Male,Married,162.0,0.0,0.572905,4,0.0,low,0.890815,Employed,2.0
354,D00-IT,IT,Henry Adey,102659,22,Male,Unmarried,162.0,0.0,0.490633,3,0.0,medium,0.775682,Employed,2.0
355,D00-ENG,Engineering,Sushant Raghunathan K,125351,24,Female,Unmarried,128.0,0.0,0.542553,2,0.0,low,0.414888,Left,3.0
356,D00-TP,Temp,Micheal Zachrey,113190,22,Female,Unmarried,135.0,1.0,0.0,2,0.0,medium,0.0,Employed,0.0
357,D00-MT,Marketing,Reuben Swann,102954,28,Male,Unmarried,228.0,0.0,0.7149338820301783,3,1.0,medium,0.932351,Employed,2.0
358,D00-SS,Sales,Edward J Bayley,102778,41,Female,Married,268.0,0.0,0.636226,5,0.0,medium,0.16655,Employed,3.0
359,D00-ENG,Engineering,Sushant Raghunathan K,101096,36,Female,Married,152.0,0.0,0.609517,4,0.0,low,0.79735,Employed,3.0
360,D00-ENG,Engineering,Sushant Raghunathan K,108894,25,Female,Unmarried,232.0,0.0,0.669899,4,0.0,high,0.704429,Employed,3.0
361,D00-IT,IT,Henry Adey,142266,40,Male,Married,195.0,0.0,0.512644,5,0.0,low,0.90051,Employed,4.0
362,D00-SP,Support,Amelia Westray,109544,41,Female,Married,211.0,0.0,0.811089,5,0.0,low,1.0,Employed,4.0
363,D00-ENG,Engineering,Sushant Raghunathan K,114858,24,Male,Unmarried,258.0,0.0,0.741692,3,0.0,medium,0.892133,Employed,3.0
364,D00-SS,Sales,Edward J Bayley,107508,25,Female,Unmarried,171.0,0.0,0.648146,2,0.0,medium,0.40136,Employed,3.0
365,D00-SP,Support,Amelia Westray,117374,44,Male,Married,146.0,0.0,0.643865,5,0.0,low,0.761153,Employed,3.0
366,D00-IT,IT,Henry Adey,102619,47,Male,Married,243.0,0.0,0.815641,5,0.0,low,0.785322,Left,5.0
367,D00-SP,Support,Amelia Westray,111326,24,Female,Unmarried,135.0,0.0,0.546112,2,0.0,low,0.352473,Left,3.0
368,D00-SP,Support,Amelia Westray,114836,48,Female,Married,257.0,0.0,0.848084,4,0.0,medium,0.551892,Employed,2.0
369,D00-SP,Support,Amelia Westray,102979,25,Male,Unmarried,113.0,0.0,0.463366,4,0.0,low,0.363527,Employed,3.0
370,D00-MN,Management,Ellie Trafton,108031,55,Male,Married,245.0,0.0,0.981335,4,0.0,low,0.70021,Left,5.0
371,D00-SS,Sales,Edward J Bayley,101823,50,Male,Married,242.0,0.0,0.959741,5,0.0,low,0.88474,Left,5.0
372,D00-SP,Support,Amelia Westray,100302,36,Female,Married,242.0,0.0,0.527005,4,0.0,medium,0.817307,Employed,3.0
373,D00-ENG,Engineering,Sushant Raghunathan K,100930,53,Male,Married,148.0,0.0,0.929032,4,0.0,medium,0.968676,Employed,3.0
374,D00-SP,Support,Amelia Westray,105360,48,Male,Married,229.0,0.0,0.518062,4,0.0,high,0.343783,Employed,6.0
375,D00-MT,Marketing,Reuben Swann,116849,52,Male,Married,291.0,0.0,0.759482,6,0.0,low,0.159985,Left,4.0
376,D00-ENG,Engineering,Sushant Raghunathan K,117779,22,Female,Unmarried,168.0,0.0,0.540285,3,0.0,medium,0.749382,Employed,2.0
377,D00-SS,Sales,Edward J Bayley,119540,24,Male,Unmarried,166.0,0.0,0.608459,4,0.0,high,0.794263,Employed,3.0
378,D00-ENG,Engineering,Sushant Raghunathan K,108254,46,Male,Married,227.0,0.0,0.619424,4,0.0,medium,0.646112,Employed,3.0
379,D00-SS,Sales,Edward J Bayley,116211,27,Male,Unmarried,216.0,0.0,0.815925,3,0.0,medium,0.788569,Employed,3.0
380,D00-SS,Sales,Edward J Bayley,126738,24,Female,Unmarried,153.0,0.0,0.480687,2,0.0,medium,0.373102,Left,3.0
381,D00-SP,Support,Amelia Westray,105713,25,Female,Unmarried,268.0,0.0,0.548609,3,0.0,medium,0.848465,Employed,3.0
382,D00-PD,Product,Darcy Staines,146012,39,Female,Married,229.0,0.0,0.831176,4,0.0,medium,0.185943,Employed,4.0
383,D00-ENG,Engineering,Sushant Raghunathan K,100861,35,Female,Married,235.0,0.0,0.846006,4,0.0,low,0.905014,Employed,3.0
384,D00-SS,Sales,Edward J Bayley,108095,22,Female,Unmarried,257.0,0.0,0.705896,3,0.0,low,0.739094,Employed,3.0
385,D00-SS,Sales,Edward J Bayley,107367,25,Male,Unmarried,154.0,0.0,0.710672301578354,2,0.0,low,0.379098,Left,3.0
386,D00-ENG,Engineering,Sushant Raghunathan K,138275,23,Female,Unmarried,130.0,0.0,0.489624,2,0.0,low,0.464332,Left,3.0
387,D00-MT,Marketing,Reuben Swann,117351,40,Female,Married,151.0,0.0,0.663102,5,0.0,medium,0.639371,Employed,4.0
388,D00-SS,Sales,Edward J Bayley,116615,27,Male,Unmarried,102.0,0.0,0.841405,3,0.0,medium,0.492575,Employed,3.0
389,D00-SS,Sales,Edward J Bayley,113916,29,Male,Unmarried,148.0,0.0,0.845509,4,0.0,medium,0.190022,Employed,5.0
390,D00-SP,Support,Amelia Westray,117725,41,Male,Married,272.0,0.0,0.660629,5,0.0,medium,0.78798,Employed,3.0
391,D00-SS,Sales,Edward J Bayley,114557,28,Male,Unmarried,174.0,0.0,0.57388,3,0.0,low,0.578987,Employed,2.0
392,D00-UKN,Unknown,Unknown,116335,25,Female,Unmarried,157.0,0.0,0.666563,4,0.0,medium,0.827494,Employed,2.0
393,D00-PD,Product,Darcy Staines,117182,27,Female,Married,306.0,0.0,0.802272,7,0.0,medium,0.131757,Left,4.0
394,D00-ENG,Engineering,Sushant Raghunathan K,107224,29,Male,Unmarried,277.0,0.0,0.395777,2,0.0,medium,0.606683,Employed,2.0
395,D00-SS,Sales,Edward J Bayley,100411,35,Female,Married,148.0,0.0,0.426012,6,0.0,low,0.529152,Employed,4.0
396,D00-SP,Support,Amelia Westray,102663,27,Male,Unmarried,252.0,0.0,0.63516,2,0.0,low,0.71177,Employed,3.0
397,D00-IT,IT,Henry Adey,106424,39,Male,Married,173.0,0.0,0.806597,5,0.0,high,0.200199,Employed,4.0
398,D00-ENG,Engineering,Sushant Raghunathan K,140481,39,Female,Married,234.0,0.0,0.618305,5,0.0,low,0.956018,Employed,6.0
399,D00-SP,Support,Amelia Westray,104037,48,Male,Married,246.0,0.0,0.859737,5,0.0,medium,0.875425,Employed,3.0
400,D00-UKN,Unknown,Unknown,102847,27,Female,Married,145.0,0.0,0.900294,5,0.0,medium,0.812149,Employed,6.0
401,D00-SP,Support,Amelia Westray,105068,35,Male,Married,217.0,0.0,0.954972,4,0.0,medium,0.51889,Employed,2.0
402,D00-MN,Management,Ellie Trafton,104171,23,Female,Unmarried,108.0,0.0,0.47831,3,0.0,medium,0.537314,Employed,5.0
